idx,sport,name_away,odd_away,odd_home,name_home,etl_dttm
389405,美國職棒,San Francisco Giants,1.35,2.45,Washington Nationals,2023-07-22 05:30:56
389406,美國職棒,Philadelphia Phillies,1.65,1.85,Cleveland Guardians,2023-07-22 05:30:56
389407,美國職棒,Chicago White Sox,1.95,1.55,Minnesota Twins,2023-07-22 05:30:56
389409,美國職棒,Houston Astros,1.3,2.6,Oakland Athletics,2023-07-22 05:30:56
389400,美國職棒,Kansas City Royals,2.85,1.25,New York Yankees,2023-07-22 12:44:30
389401,美國職棒,Los Angeles Dodgers,1.65,1.85,Texas Rangers,2023-07-22 12:44:30
389402,美國職棒,Baltimore Orioles,2.3,1.4,Tampa Bay Rays,2023-07-22 12:44:30
389403,美國職棒,Toronto Blue Jays,1.55,1.95,Seattle Mariners,2023-07-22 12:44:30
389405,美國職棒,San Francisco Giants,1.35,2.45,Washington Nationals,2023-07-22 12:44:30
389404,美國職棒,New York Mets,1.8,1.7,Boston Red Sox,2023-07-22 12:44:30
389406,美國職棒,Philadelphia Phillies,1.65,1.85,Cleveland Guardians,2023-07-22 12:44:30
389407,美國職棒,Chicago White Sox,1.95,1.55,Minnesota Twins,2023-07-22 12:44:30
389415,美國職棒,Atlanta Braves,1.6,1.9,Milwaukee Brewers,2023-07-22 12:44:30
389409,美國職棒,Houston Astros,1.3,2.6,Oakland Athletics,2023-07-22 12:44:30
389450,太平洋聯盟,Hokkaido Nippon-Ham Fighters,1.95,1.55,Orix Buffaloes,2023-07-23 05:30:45
389451,太平洋聯盟,Fukuoka Softbank Hawks,1.65,1.85,Chiba Lotte Marines,2023-07-23 05:30:45
389452,中央聯盟,Yomiuri Giants,1.8,1.7,Yokohama Dena Baystars,2023-07-23 05:30:45
389456,韓國職棒,Kiwoom Heroes,1.65,1.85,Lotte Giants,2023-07-23 05:30:45
389457,韓國職棒,KT Wiz,1.85,1.65,Samsung Lions,2023-07-23 05:30:45
389458,韓國職棒,NC Dinos,1.65,1.85,Hanwha Eagles,2023-07-23 05:30:45
389482,韓國職棒,SSG Landers,1.85,1.65,LG Twins,2023-07-23 05:30:45
389483,韓國職棒,Doosan Bears,1.85,1.65,Kia Tigers,2023-07-23 05:30:45
389453,太平洋聯盟,Tohoku Rakuten Golden Eagles,1.6,1.9,Saitama Seibu Lions,2023-07-23 05:30:45
389454,中央聯盟,Chunichi Dragons,1.95,1.55,Hiroshima Toyo Carp,2023-07-23 05:30:45
389455,中央聯盟,Hanshin Tigers,1.7,1.8,Tokyo Yakult Swallows,2023-07-23 05:30:45
389475,美國職棒,Kansas City Royals,2.3,1.4,New York Yankees,2023-07-23 05:30:45
389476,美國職棒,Baltimore Orioles,1.9,1.6,Tampa Bay Rays,2023-07-23 05:30:45
389477,美國職棒,Chicago White Sox,1.95,1.55,Minnesota Twins,2023-07-23 05:30:45
389478,美國職棒,Atlanta Braves,1.4,2.3,Milwaukee Brewers,2023-07-23 05:30:45
389479,美國職棒,Los Angeles Dodgers,1.7,1.8,Texas Rangers,2023-07-23 05:30:45
389480,美國職棒,Pittsburgh Pirates,1.9,1.6,Los Angeles Angels,2023-07-23 05:30:45
389484,美國職棒,Houston Astros,1.3,2.6,Oakland Athletics,2023-07-23 05:30:45
389481,美國職棒,Toronto Blue Jays,1.9,1.6,Seattle Mariners,2023-07-23 05:30:45
389475,美國職棒,Kansas City Royals,2.3,1.4,New York Yankees,2023-07-23 12:44:29
389476,美國職棒,Baltimore Orioles,1.9,1.6,Tampa Bay Rays,2023-07-23 12:44:29
389477,美國職棒,Chicago White Sox,1.95,1.55,Minnesota Twins,2023-07-23 12:44:29
389478,美國職棒,Atlanta Braves,1.4,2.3,Milwaukee Brewers,2023-07-23 12:44:29
389479,美國職棒,Los Angeles Dodgers,1.7,1.8,Texas Rangers,2023-07-23 12:44:29
389480,美國職棒,Pittsburgh Pirates,1.9,1.6,Los Angeles Angels,2023-07-23 12:44:29
389484,美國職棒,Houston Astros,1.3,2.6,Oakland Athletics,2023-07-23 12:44:29
389481,美國職棒,Toronto Blue Jays,1.9,1.6,Seattle Mariners,2023-07-23 12:44:29
389544,太平洋聯盟,Fukuoka Softbank Hawks,2.3,1.4,Chiba Lotte Marines,2023-07-24 05:31:01
389549,美國職棒,Baltimore Orioles,1.85,1.65,Philadelphia Phillies,2023-07-24 05:31:01
389550,美國職棒,Kansas City Royals,2.45,1.35,Cleveland Guardians,2023-07-24 05:31:01
389595,美國職棒,Seattle Mariners,1.7,1.8,Minnesota Twins,2023-07-24 05:31:01
389551,美國職棒,Cincinnati Reds,1.85,1.65,Milwaukee Brewers,2023-07-24 05:31:01
389596,美國職棒,Texas Rangers,1.7,1.8,Houston Astros,2023-07-24 05:31:01
389597,美國職棒,Pittsburgh Pirates,2.7,1.28,San Diego Padres,2023-07-24 05:31:01
389598,美國職棒,Toronto Blue Jays,1.9,1.6,Los Angeles Dodgers,2023-07-24 05:31:01
389549,美國職棒,Baltimore Orioles,1.85,1.65,Philadelphia Phillies,2023-07-24 12:49:05
389550,美國職棒,Kansas City Royals,2.45,1.35,Cleveland Guardians,2023-07-24 12:49:05
389595,美國職棒,Seattle Mariners,1.7,1.8,Minnesota Twins,2023-07-24 12:49:05
389551,美國職棒,Cincinnati Reds,1.85,1.65,Milwaukee Brewers,2023-07-24 12:49:05
389596,美國職棒,Texas Rangers,1.7,1.8,Houston Astros,2023-07-24 12:49:05
389597,美國職棒,Pittsburgh Pirates,2.7,1.28,San Diego Padres,2023-07-24 12:49:05
389598,美國職棒,Toronto Blue Jays,1.9,1.6,Los Angeles Dodgers,2023-07-24 12:49:05
389638,太平洋聯盟,Fukuoka Softbank Hawks,2.3,1.4,Orix Buffaloes,2023-07-25 05:30:54
389639,太平洋聯盟,Chiba Lotte Marines,1.9,1.6,Saitama Seibu Lions,2023-07-25 05:30:54
389640,太平洋聯盟,Hokkaido Nippon-Ham Fighters,1.85,1.65,Tohoku Rakuten Golden Eagles,2023-07-25 05:30:54
389641,中央聯盟,Yokohama Dena Baystars,1.6,1.9,Chunichi Dragons,2023-07-25 05:30:54
389642,中央聯盟,Yomiuri Giants,1.7,1.8,Hanshin Tigers,2023-07-25 05:30:54
389643,中央聯盟,Tokyo Yakult Swallows,1.9,1.6,Hiroshima Toyo Carp,2023-07-25 05:30:54
389644,韓國職棒,Lotte Giants,2.15,1.45,Doosan Bears,2023-07-25 05:30:54
389645,韓國職棒,SSG Landers,1.7,1.8,Samsung Lions,2023-07-25 05:30:54
389646,韓國職棒,Kia Tigers,1.55,1.95,NC Dinos,2023-07-25 05:30:54
389647,韓國職棒,LG Twins,1.45,2.15,KT Wiz,2023-07-25 05:30:54
389648,韓國職棒,Hanwha Eagles,1.9,1.6,Kiwoom Heroes,2023-07-25 05:30:54
389671,美國職棒,Los Angeles Angels,1.9,1.6,Detroit Tigers,2023-07-25 05:30:54
389672,美國職棒,Baltimore Orioles,1.95,1.55,Philadelphia Phillies,2023-07-25 05:30:54
389673,美國職棒,Miami Marlins,2.45,1.35,Tampa Bay Rays,2023-07-25 05:30:54
389674,美國職棒,Colorado Rockies,2.05,1.5,Washington Nationals,2023-07-25 05:30:54
389675,美國職棒,New York Mets,1.65,1.85,New York Yankees,2023-07-25 05:30:54
389676,美國職棒,Kansas City Royals,2.45,1.35,Cleveland Guardians,2023-07-25 05:30:54
389677,美國職棒,Seattle Mariners,1.85,1.65,Minnesota Twins,2023-07-25 05:30:54
389678,美國職棒,Chicago Cubs,1.75,1.75,Chicago White Sox,2023-07-25 05:30:54
389679,美國職棒,Cincinnati Reds,2.05,1.5,Milwaukee Brewers,2023-07-25 05:30:54
389680,美國職棒,Toronto Blue Jays,2.05,1.5,Los Angeles Dodgers,2023-07-25 05:30:54
389671,美國職棒,Los Angeles Angels,1.9,1.6,Detroit Tigers,2023-07-25 12:51:25
389672,美國職棒,Baltimore Orioles,1.95,1.55,Philadelphia Phillies,2023-07-25 12:51:25
389673,美國職棒,Miami Marlins,2.45,1.35,Tampa Bay Rays,2023-07-25 12:51:25
389674,美國職棒,Colorado Rockies,2.05,1.5,Washington Nationals,2023-07-25 12:51:25
389675,美國職棒,New York Mets,1.65,1.85,New York Yankees,2023-07-25 12:51:25
389676,美國職棒,Kansas City Royals,2.45,1.35,Cleveland Guardians,2023-07-25 12:51:25
389677,美國職棒,Seattle Mariners,1.85,1.65,Minnesota Twins,2023-07-25 12:51:25
389678,美國職棒,Chicago Cubs,1.7,1.8,Chicago White Sox,2023-07-25 12:51:25
389679,美國職棒,Cincinnati Reds,2.05,1.5,Milwaukee Brewers,2023-07-25 12:51:25
389680,美國職棒,Toronto Blue Jays,2.05,1.5,Los Angeles Dodgers,2023-07-25 12:51:25
389752,太平洋聯盟,Fukuoka Softbank Hawks,1.8,1.7,Orix Buffaloes,2023-07-26 05:30:51
389753,太平洋聯盟,Chiba Lotte Marines,1.85,1.65,Saitama Seibu Lions,2023-07-26 05:30:51
389754,太平洋聯盟,Hokkaido Nippon-Ham Fighters,2.05,1.5,Tohoku Rakuten Golden Eagles,2023-07-26 05:30:51
389755,中央聯盟,Yokohama Dena Baystars,1.6,1.9,Chunichi Dragons,2023-07-26 05:30:51
389756,中央聯盟,Yomiuri Giants,1.85,1.65,Hanshin Tigers,2023-07-26 05:30:51
389757,中央聯盟,Tokyo Yakult Swallows,1.65,1.85,Hiroshima Toyo Carp,2023-07-26 05:30:51
389758,韓國職棒,Lotte Giants,2.05,1.5,Doosan Bears,2023-07-26 05:30:51
389759,韓國職棒,SSG Landers,1.4,2.3,Samsung Lions,2023-07-26 05:30:51
389760,韓國職棒,Kia Tigers,1.55,1.95,NC Dinos,2023-07-26 05:30:51
389761,韓國職棒,LG Twins,1.75,1.75,KT Wiz,2023-07-26 05:30:51
389762,韓國職棒,Hanwha Eagles,1.65,1.85,Kiwoom Heroes,2023-07-26 05:30:51
389779,美國職棒,Colorado Rockies,1.9,1.6,Washington Nationals,2023-07-26 05:30:51
389780,美國職棒,Miami Marlins,2.05,1.5,Tampa Bay Rays,2023-07-26 05:30:51
389781,美國職棒,Seattle Mariners,1.85,1.65,Minnesota Twins,2023-07-26 05:30:51
389792,美國職棒,Kansas City Royals,2.45,1.35,Cleveland Guardians,2023-07-26 05:30:51
389782,美國職棒,Cincinnati Reds,1.95,1.55,Milwaukee Brewers,2023-07-26 05:30:51
389783,美國職棒,Pittsburgh Pirates,2.45,1.35,San Diego Padres,2023-07-26 05:30:51
389784,美國職棒,Toronto Blue Jays,1.95,1.55,Los Angeles Dodgers,2023-07-26 05:30:51
389785,美國職棒,Baltimore Orioles,1.8,1.7,Philadelphia Phillies,2023-07-26 05:30:51
389786,美國職棒,Los Angeles Angels,1.7,1.8,Detroit Tigers,2023-07-26 05:30:51
389787,美國職棒,New York Mets,2.05,1.5,New York Yankees,2023-07-26 05:30:51
389788,美國職棒,Atlanta Braves,1.45,2.15,Boston Red Sox,2023-07-26 05:30:51
389789,美國職棒,Texas Rangers,2.15,1.45,Houston Astros,2023-07-26 05:30:51
389790,美國職棒,Chicago Cubs,1.7,1.8,Chicago White Sox,2023-07-26 05:30:51
389779,美國職棒,Colorado Rockies,1.9,1.6,Washington Nationals,2023-07-26 12:47:53
389780,美國職棒,Miami Marlins,2.3,1.4,Tampa Bay Rays,2023-07-26 12:47:53
389781,美國職棒,Seattle Mariners,1.85,1.65,Minnesota Twins,2023-07-26 12:47:53
389792,美國職棒,Kansas City Royals,2.45,1.35,Cleveland Guardians,2023-07-26 12:47:53
389782,美國職棒,Cincinnati Reds,1.95,1.55,Milwaukee Brewers,2023-07-26 12:47:53
389806,美國職棒,St. Louis Cardinals,2.05,1.5,Arizona Diamondbacks,2023-07-26 12:47:53
389783,美國職棒,Pittsburgh Pirates,2.45,1.35,San Diego Padres,2023-07-26 12:47:53
389784,美國職棒,Toronto Blue Jays,1.95,1.55,Los Angeles Dodgers,2023-07-26 12:47:53
389785,美國職棒,Baltimore Orioles,1.75,1.75,Philadelphia Phillies,2023-07-26 12:47:53
389786,美國職棒,Los Angeles Angels,1.7,1.8,Detroit Tigers,2023-07-26 12:47:53
389787,美國職棒,New York Mets,2.05,1.5,New York Yankees,2023-07-26 12:47:53
389788,美國職棒,Atlanta Braves,1.45,2.15,Boston Red Sox,2023-07-26 12:47:53
389789,美國職棒,Texas Rangers,2.15,1.45,Houston Astros,2023-07-26 12:47:53
389790,美國職棒,Chicago Cubs,1.65,1.85,Chicago White Sox,2023-07-26 12:47:53
389851,太平洋聯盟,Hokkaido Nippon-Ham Fighters,1.85,1.65,Tohoku Rakuten Golden Eagles,2023-07-27 05:30:52
389852,中央聯盟,Yokohama Dena Baystars,1.7,1.8,Chunichi Dragons,2023-07-27 05:30:52
389853,中央聯盟,Yomiuri Giants,1.75,1.75,Hanshin Tigers,2023-07-27 05:30:52
389854,中央聯盟,Tokyo Yakult Swallows,2.15,1.45,Hiroshima Toyo Carp,2023-07-27 05:30:52
389866,韓國職棒,Lotte Giants,1.85,1.65,Doosan Bears,2023-07-27 05:30:52
389867,韓國職棒,SSG Landers,1.35,2.45,Samsung Lions,2023-07-27 05:30:52
389868,韓國職棒,Kia Tigers,2.05,1.5,NC Dinos,2023-07-27 05:30:52
389869,韓國職棒,LG Twins,1.65,1.85,KT Wiz,2023-07-27 05:30:52
389870,韓國職棒,Hanwha Eagles,1.95,1.55,Kiwoom Heroes,2023-07-27 05:30:52
389984,美國職棒,Washington Nationals,2.3,1.4,New York Mets,2023-07-27 05:30:52
389985,美國職棒,Chicago Cubs,1.8,1.7,St. Louis Cardinals,2023-07-27 05:30:52
389984,美國職棒,Washington Nationals,2.3,1.4,New York Mets,2023-07-27 12:47:43
389985,美國職棒,Chicago Cubs,1.7,1.8,St. Louis Cardinals,2023-07-27 12:47:43
390060,太平洋聯盟,Orix Buffaloes,1.5,2.05,Hokkaido Nippon-Ham Fighters,2023-07-28 05:30:57
390061,太平洋聯盟,Saitama Seibu Lions,1.8,1.7,Tohoku Rakuten Golden Eagles,2023-07-28 05:30:57
390062,中央聯盟,Hiroshima Toyo Carp,1.95,1.55,Hanshin Tigers,2023-07-28 05:30:57
390063,中央聯盟,Yokohama Dena Baystars,1.65,1.85,Tokyo Yakult Swallows,2023-07-28 05:30:57
390064,中央聯盟,Chunichi Dragons,1.85,1.65,Yomiuri Giants,2023-07-28 05:30:57
390065,太平洋聯盟,Chiba Lotte Marines,1.95,1.55,Fukuoka Softbank Hawks,2023-07-28 05:30:57
390066,韓國職棒,LG Twins,1.7,1.8,Doosan Bears,2023-07-28 05:30:57
390067,韓國職棒,Hanwha Eagles,1.95,1.55,SSG Landers,2023-07-28 05:30:57
390068,韓國職棒,KT Wiz,1.75,1.75,NC Dinos,2023-07-28 05:30:57
390069,韓國職棒,Lotte Giants,1.9,1.6,Kia Tigers,2023-07-28 05:30:57
390070,韓國職棒,Samsung Lions,1.85,1.65,Kiwoom Heroes,2023-07-28 05:30:57
390048,美國職棒,Detroit Tigers,2.05,1.5,Miami Marlins,2023-07-28 05:30:57
390049,美國職棒,Philadelphia Phillies,1.5,2.05,Pittsburgh Pirates,2023-07-28 05:30:57
390050,美國職棒,New York Yankees,1.65,1.85,Baltimore Orioles,2023-07-28 05:30:57
390051,美國職棒,Los Angeles Angels,2.45,1.35,Toronto Blue Jays,2023-07-28 05:30:57
390052,美國職棒,Washington Nationals,2.45,1.35,New York Mets,2023-07-28 05:30:57
390053,美國職棒,Milwaukee Brewers,2.3,1.4,Atlanta Braves,2023-07-28 05:30:57
390054,美國職棒,Tampa Bay Rays,1.7,1.8,Houston Astros,2023-07-28 05:30:57
390055,美國職棒,Minnesota Twins,1.45,2.15,Kansas City Royals,2023-07-28 05:30:57
390056,美國職棒,Seattle Mariners,1.6,1.9,Arizona Diamondbacks,2023-07-28 05:30:57
390057,美國職棒,Texas Rangers,2.15,1.45,San Diego Padres,2023-07-28 05:30:57
390058,美國職棒,Cincinnati Reds,2.6,1.3,Los Angeles Dodgers,2023-07-28 05:30:57
390059,美國職棒,Boston Red Sox,1.95,1.55,San Francisco Giants,2023-07-28 05:30:57
390048,美國職棒,Detroit Tigers,2.15,1.45,Miami Marlins,2023-07-28 12:47:38
390049,美國職棒,Philadelphia Phillies,1.5,2.05,Pittsburgh Pirates,2023-07-28 12:47:38
390050,美國職棒,New York Yankees,1.6,1.9,Baltimore Orioles,2023-07-28 12:47:38
390051,美國職棒,Los Angeles Angels,2.3,1.4,Toronto Blue Jays,2023-07-28 12:47:38
390052,美國職棒,Washington Nationals,2.45,1.35,New York Mets,2023-07-28 12:47:38
390053,美國職棒,Milwaukee Brewers,2.3,1.4,Atlanta Braves,2023-07-28 12:47:38
390054,美國職棒,Tampa Bay Rays,1.7,1.8,Houston Astros,2023-07-28 12:47:38
390055,美國職棒,Minnesota Twins,1.45,2.15,Kansas City Royals,2023-07-28 12:47:38
390056,美國職棒,Seattle Mariners,1.6,1.9,Arizona Diamondbacks,2023-07-28 12:47:38
390057,美國職棒,Texas Rangers,2.05,1.5,San Diego Padres,2023-07-28 12:47:38
390058,美國職棒,Cincinnati Reds,2.6,1.3,Los Angeles Dodgers,2023-07-28 12:47:38
390059,美國職棒,Boston Red Sox,1.9,1.6,San Francisco Giants,2023-07-28 12:47:38
390143,太平洋聯盟,Chiba Lotte Marines,2.05,1.5,Fukuoka Softbank Hawks,2023-07-29 05:31:06
390144,太平洋聯盟,Saitama Seibu Lions,1.8,1.7,Tohoku Rakuten Golden Eagles,2023-07-29 05:31:06
390145,中央聯盟,Hiroshima Toyo Carp,1.8,1.7,Hanshin Tigers,2023-07-29 05:31:06
390146,中央聯盟,Yokohama Dena Baystars,1.7,1.8,Tokyo Yakult Swallows,2023-07-29 05:31:06
390147,韓國職棒,LG Twins,1.65,1.85,Doosan Bears,2023-07-29 05:31:06
390148,韓國職棒,Hanwha Eagles,1.95,1.55,SSG Landers,2023-07-29 05:31:06
390149,韓國職棒,KT Wiz,1.55,1.95,NC Dinos,2023-07-29 05:31:06
390150,韓國職棒,Lotte Giants,1.95,1.55,Kia Tigers,2023-07-29 05:31:06
390151,韓國職棒,Samsung Lions,1.5,2.05,Kiwoom Heroes,2023-07-29 05:31:06
390182,美國職棒,Los Angeles Angels,1.9,1.6,Toronto Blue Jays,2023-07-29 05:31:06
390183,美國職棒,Philadelphia Phillies,1.4,2.3,Pittsburgh Pirates,2023-07-29 05:31:06
390184,美國職棒,Washington Nationals,2.15,1.45,New York Mets,2023-07-29 05:31:06
390185,美國職棒,Minnesota Twins,1.4,2.3,Kansas City Royals,2023-07-29 05:31:06
390187,美國職棒,Chicago Cubs,1.85,1.65,St. Louis Cardinals,2023-07-29 05:31:06
390188,美國職棒,Tampa Bay Rays,1.9,1.6,Houston Astros,2023-07-29 05:31:06
390189,美國職棒,New York Yankees,1.85,1.65,Baltimore Orioles,2023-07-29 05:31:06
390190,美國職棒,Milwaukee Brewers,2.6,1.3,Atlanta Braves,2023-07-29 05:31:06
390191,美國職棒,Seattle Mariners,1.65,1.85,Arizona Diamondbacks,2023-07-29 05:31:06
390192,美國職棒,Texas Rangers,2.15,1.45,San Diego Padres,2023-07-29 05:31:06
390193,美國職棒,Cincinnati Reds,2.45,1.35,Los Angeles Dodgers,2023-07-29 05:31:06
390182,美國職棒,Los Angeles Angels,1.85,1.65,Toronto Blue Jays,2023-07-29 12:43:20
390183,美國職棒,Philadelphia Phillies,1.4,2.3,Pittsburgh Pirates,2023-07-29 12:43:20
390184,美國職棒,Washington Nationals,2.15,1.45,New York Mets,2023-07-29 12:43:20
390185,美國職棒,Minnesota Twins,1.35,2.45,Kansas City Royals,2023-07-29 12:43:20
390187,美國職棒,Chicago Cubs,1.8,1.7,St. Louis Cardinals,2023-07-29 12:43:20
390188,美國職棒,Tampa Bay Rays,1.9,1.6,Houston Astros,2023-07-29 12:43:20
390189,美國職棒,New York Yankees,1.85,1.65,Baltimore Orioles,2023-07-29 12:43:20
390190,美國職棒,Milwaukee Brewers,2.6,1.3,Atlanta Braves,2023-07-29 12:43:20
390191,美國職棒,Seattle Mariners,1.65,1.85,Arizona Diamondbacks,2023-07-29 12:43:20
390192,美國職棒,Texas Rangers,2.05,1.5,San Diego Padres,2023-07-29 12:43:20
390193,美國職棒,Cincinnati Reds,2.45,1.35,Los Angeles Dodgers,2023-07-29 12:43:20
390250,太平洋聯盟,Saitama Seibu Lions,2.05,1.5,Tohoku Rakuten Golden Eagles,2023-07-30 05:30:51
390253,韓國職棒,LG Twins,1.8,1.7,Doosan Bears,2023-07-30 05:30:51
390254,韓國職棒,Hanwha Eagles,2.15,1.45,SSG Landers,2023-07-30 05:30:51
390255,韓國職棒,KT Wiz,1.55,1.95,NC Dinos,2023-07-30 05:30:51
390256,韓國職棒,Lotte Giants,2.3,1.4,Kia Tigers,2023-07-30 05:30:51
390251,中央聯盟,Hiroshima Toyo Carp,1.9,1.6,Hanshin Tigers,2023-07-30 05:30:51
390252,中央聯盟,Yokohama Dena Baystars,1.7,1.8,Tokyo Yakult Swallows,2023-07-30 05:30:51
390268,美國職棒,Los Angeles Angels,2.45,1.35,Toronto Blue Jays,2023-07-30 05:30:51
390269,美國職棒,Philadelphia Phillies,1.5,2.05,Pittsburgh Pirates,2023-07-30 05:30:51
390270,美國職棒,Detroit Tigers,2.05,1.5,Miami Marlins,2023-07-30 05:30:51
390271,美國職棒,Washington Nationals,2.85,1.25,New York Mets,2023-07-30 05:30:51
390272,美國職棒,Cleveland Guardians,1.55,1.95,Chicago White Sox,2023-07-30 05:30:51
390273,美國職棒,Minnesota Twins,1.4,2.3,Kansas City Royals,2023-07-30 05:30:51
390274,美國職棒,Chicago Cubs,1.95,1.55,St. Louis Cardinals,2023-07-30 05:30:51
390275,美國職棒,Cincinnati Reds,2.3,1.4,Los Angeles Dodgers,2023-07-30 05:30:51
390276,美國職棒,Seattle Mariners,1.7,1.8,Arizona Diamondbacks,2023-07-30 05:30:51
390277,美國職棒,New York Yankees,1.85,1.65,Baltimore Orioles,2023-07-30 05:30:51
390268,美國職棒,Los Angeles Angels,2.3,1.4,Toronto Blue Jays,2023-07-30 12:43:36
390269,美國職棒,Philadelphia Phillies,1.5,2.05,Pittsburgh Pirates,2023-07-30 12:43:36
390270,美國職棒,Detroit Tigers,2.05,1.5,Miami Marlins,2023-07-30 12:43:36
390271,美國職棒,Washington Nationals,2.85,1.25,New York Mets,2023-07-30 12:43:36
390272,美國職棒,Cleveland Guardians,1.55,1.95,Chicago White Sox,2023-07-30 12:43:36
390273,美國職棒,Minnesota Twins,1.4,2.3,Kansas City Royals,2023-07-30 12:43:36
390274,美國職棒,Chicago Cubs,1.9,1.6,St. Louis Cardinals,2023-07-30 12:43:36
390275,美國職棒,Cincinnati Reds,2.3,1.4,Los Angeles Dodgers,2023-07-30 12:43:36
390276,美國職棒,Seattle Mariners,1.75,1.75,Arizona Diamondbacks,2023-07-30 12:43:36
390277,美國職棒,New York Yankees,1.95,1.55,Baltimore Orioles,2023-07-30 12:43:36
390368,美國職棒,Philadelphia Phillies,1.7,1.8,Miami Marlins,2023-07-31 05:30:46
390329,美國職棒,Milwaukee Brewers,1.35,2.45,Washington Nationals,2023-07-31 05:30:46
390328,美國職棒,Baltimore Orioles,2.05,1.5,Toronto Blue Jays,2023-07-31 05:30:46
390330,美國職棒,Los Angeles Angels,2.6,1.3,Atlanta Braves,2023-07-31 05:30:46
390331,美國職棒,Cincinnati Reds,1.85,1.65,Chicago Cubs,2023-07-31 05:30:46
390369,美國職棒,Cleveland Guardians,2.3,1.4,Houston Astros,2023-07-31 05:30:46
390370,美國職棒,San Diego Padres,1.35,2.45,Colorado Rockies,2023-07-31 05:30:46
390371,美國職棒,Boston Red Sox,1.9,1.6,Seattle Mariners,2023-07-31 05:30:46
390368,美國職棒,Philadelphia Phillies,1.7,1.8,Miami Marlins,2023-07-31 12:50:23
390329,美國職棒,Milwaukee Brewers,1.35,2.45,Washington Nationals,2023-07-31 12:50:23
390328,美國職棒,Baltimore Orioles,1.95,1.55,Toronto Blue Jays,2023-07-31 12:50:23
390330,美國職棒,Los Angeles Angels,2.6,1.3,Atlanta Braves,2023-07-31 12:50:23
390331,美國職棒,Cincinnati Reds,1.85,1.65,Chicago Cubs,2023-07-31 12:50:23
390369,美國職棒,Cleveland Guardians,2.45,1.35,Houston Astros,2023-07-31 12:50:23
390370,美國職棒,San Diego Padres,1.35,2.45,Colorado Rockies,2023-07-31 12:50:23
390371,美國職棒,Boston Red Sox,1.9,1.6,Seattle Mariners,2023-07-31 12:50:23
390399,中央聯盟,Tokyo Yakult Swallows,2.15,1.45,Yomiuri Giants,2023-08-01 05:31:06
390400,太平洋聯盟,Hokkaido Nippon-Ham Fighters,1.8,1.7,Chiba Lotte Marines,2023-08-01 05:31:06
390401,太平洋聯盟,Tohoku Rakuten Golden Eagles,2.45,1.35,Orix Buffaloes,2023-08-01 05:31:06
390402,太平洋聯盟,Fukuoka Softbank Hawks,1.6,1.9,Saitama Seibu Lions,2023-08-01 05:31:06
390403,中央聯盟,Hanshin Tigers,1.8,1.7,Chunichi Dragons,2023-08-01 05:31:06
390404,中央聯盟,Yokohama Dena Baystars,1.6,1.9,Hiroshima Toyo Carp,2023-08-01 05:31:06
390405,韓國職棒,Kiwoom Heroes,2.6,1.3,LG Twins,2023-08-01 05:31:06
390406,韓國職棒,NC Dinos,1.8,1.7,Lotte Giants,2023-08-01 05:31:06
390407,韓國職棒,Kia Tigers,1.65,1.85,Samsung Lions,2023-08-01 05:31:06
390408,韓國職棒,SSG Landers,1.8,1.7,KT Wiz,2023-08-01 05:31:06
390409,韓國職棒,Doosan Bears,1.65,1.85,Hanwha Eagles,2023-08-01 05:31:06
390432,美國職棒,Detroit Tigers,1.8,1.7,Pittsburgh Pirates,2023-08-01 05:31:06
390433,美國職棒,Milwaukee Brewers,1.5,2.05,Washington Nationals,2023-08-01 05:31:06
390434,美國職棒,Tampa Bay Rays,1.75,1.75,New York Yankees,2023-08-01 05:31:06
390435,美國職棒,Baltimore Orioles,1.8,1.7,Toronto Blue Jays,2023-08-01 05:31:06
